"","type","date","country","cases","province","long","lat"
"5120","confirmed",2020-05-09,"Italy",1083,"",12.56738,41.87194
"5121","confirmed",2020-05-09,"Japan",115,"",138.252924,36.204824
"5122","confirmed",2020-05-09,"Spain",721,"",-3.74922,40.463667
"5123","confirmed",2020-05-09,"US",25733,"",-100,40
"5124","confirmed",2020-05-10,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"5125","confirmed",2020-05-10,"Australia",0,"New South Wales",151.2093,-33.8688
"5126","confirmed",2020-05-10,"Australia",0,"Northern Territory",130.8456,-12.4634
"5127","confirmed",2020-05-10,"Australia",0,"Queensland",153.0251,-27.4698
"5128","confirmed",2020-05-10,"Australia",0,"South Australia",138.6007,-34.9285
"5129","confirmed",2020-05-10,"Australia",0,"Tasmania",147.3272,-42.8821
"5130","confirmed",2020-05-10,"Australia",0,"Western Australia",115.8605,-31.9505
"5131","confirmed",2020-05-10,"Australia",9,"Victoria",144.9631,-37.8136
"5132","confirmed",2020-05-10,"Belgium",485,"",4.469936,50.8333
"5133","confirmed",2020-05-10,"China",0,"Anhui",117.2264,31.8257
"5134","confirmed",2020-05-10,"China",0,"Beijing",116.4142,40.1824
"5135","confirmed",2020-05-10,"China",0,"Chongqing",107.874,30.0572
"5136","confirmed",2020-05-10,"China",0,"Fujian",117.9874,26.0789
"5137","confirmed",2020-05-10,"China",0,"Gansu",104.2861,35.7518
"5138","confirmed",2020-05-10,"China",0,"Guangdong",113.4244,23.3417
"5139","confirmed",2020-05-10,"China",0,"Guangxi",108.7881,23.8298
"5140","confirmed",2020-05-10,"China",0,"Guizhou",106.8748,26.8154
"5141","confirmed",2020-05-10,"China",0,"Hainan",109.7453,19.1959
"5142","confirmed",2020-05-10,"China",0,"Hebei",116.1306,39.549
"5143","confirmed",2020-05-10,"China",0,"Henan",114.9042,37.8957
"5144","confirmed",2020-05-10,"China",0,"Hunan",111.7088,27.6104
"5145","confirmed",2020-05-10,"China",0,"Jiangsu",119.455,32.9711
"5146","confirmed",2020-05-10,"China",0,"Jiangxi",115.7221,27.614
"5147","confirmed",2020-05-10,"China",0,"Macau",113.55,22.1667
"5148","confirmed",2020-05-10,"China",0,"Ningxia",106.1655,37.2692
"5149","confirmed",2020-05-10,"China",0,"Qinghai",95.9956,35.7452
"5150","confirmed",2020-05-10,"China",0,"Shaanxi",108.8701,35.1917
"5151","confirmed",2020-05-10,"China",0,"Shandong",118.1498,36.3427
"5152","confirmed",2020-05-10,"China",0,"Shanghai",121.4491,31.202
"5153","confirmed",2020-05-10,"China",0,"Shanxi",112.2922,37.5777
"5154","confirmed",2020-05-10,"China",0,"Sichuan",102.7103,30.6171
"5155","confirmed",2020-05-10,"China",0,"Tianjin",117.323,39.3054
"5156","confirmed",2020-05-10,"China",0,"Tibet",88.0924,31.6927
"5157","confirmed",2020-05-10,"China",0,"Xinjiang",85.2401,41.1129
"5158","confirmed",2020-05-10,"China",0,"Yunnan",101.487,24.974
"5159","confirmed",2020-05-10,"China",0,"Zhejiang",120.0934,29.1832
"5160","confirmed",2020-05-10,"China",1,"Heilongjiang",127.7615,47.862
"5161","confirmed",2020-05-10,"China",1,"Liaoning",122.6085,41.2956
"5162","confirmed",2020-05-10,"China",3,"Hong Kong",114.2,22.3
"5163","confirmed",2020-05-10,"China",3,"Jilin",126.1923,43.6661
"5164","confirmed",2020-05-10,"China",5,"Hubei",112.2707,30.9756
"5165","confirmed",2020-05-10,"China",7,"Inner Mongolia",113.9448,44.0935
"5166","confirmed",2020-05-10,"Germany",555,"",10.451526,51.165691
"5167","confirmed",2020-05-10,"Italy",802,"",12.56738,41.87194
"5168","confirmed",2020-05-10,"Japan",69,"",138.252924,36.204824
"5169","confirmed",2020-05-10,"Spain",772,"",-3.74922,40.463667
"5170","confirmed",2020-05-10,"US",19764,"",-100,40
"5171","confirmed",2020-05-11,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"5172","confirmed",2020-05-11,"Australia",0,"New South Wales",151.2093,-33.8688
"5173","confirmed",2020-05-11,"Australia",0,"Northern Territory",130.8456,-12.4634
"5174","confirmed",2020-05-11,"Australia",0,"South Australia",138.6007,-34.9285
"5175","confirmed",2020-05-11,"Australia",0,"Tasmania",147.3272,-42.8821
"5176","confirmed",2020-05-11,"Australia",1,"Western Australia",115.8605,-31.9505
"5177","confirmed",2020-05-11,"Australia",6,"Queensland",153.0251,-27.4698
"5178","confirmed",2020-05-11,"Australia",15,"Victoria",144.9631,-37.8136
"5179","confirmed",2020-05-11,"Belgium",368,"",4.469936,50.8333
"5180","confirmed",2020-05-11,"China",0,"Anhui",117.2264,31.8257
"5181","confirmed",2020-05-11,"China",0,"Beijing",116.4142,40.1824
"5182","confirmed",2020-05-11,"China",0,"Chongqing",107.874,30.0572
"5183","confirmed",2020-05-11,"China",0,"Fujian",117.9874,26.0789
"5184","confirmed",2020-05-11,"China",0,"Gansu",104.2861,35.7518
"5185","confirmed",2020-05-11,"China",0,"Guangdong",113.4244,23.3417
"5186","confirmed",2020-05-11,"China",0,"Guangxi",108.7881,23.8298
"5187","confirmed",2020-05-11,"China",0,"Guizhou",106.8748,26.8154
"5188","confirmed",2020-05-11,"China",0,"Hainan",109.7453,19.1959
"5189","confirmed",2020-05-11,"China",0,"Hebei",116.1306,39.549
"5190","confirmed",2020-05-11,"China",0,"Heilongjiang",127.7615,47.862
"5191","confirmed",2020-05-11,"China",0,"Henan",114.9042,37.8957
"5192","confirmed",2020-05-11,"China",0,"Hong Kong",114.2,22.3
"5193","confirmed",2020-05-11,"China",0,"Hubei",112.2707,30.9756
"5194","confirmed",2020-05-11,"China",0,"Hunan",111.7088,27.6104
"5195","confirmed",2020-05-11,"China",0,"Jiangsu",119.455,32.9711
"5196","confirmed",2020-05-11,"China",0,"Jiangxi",115.7221,27.614
"5197","confirmed",2020-05-11,"China",0,"Jilin",126.1923,43.6661
"5198","confirmed",2020-05-11,"China",0,"Liaoning",122.6085,41.2956
"5199","confirmed",2020-05-11,"China",0,"Macau",113.55,22.1667
"5200","confirmed",2020-05-11,"China",0,"Ningxia",106.1655,37.2692
"5201","confirmed",2020-05-11,"China",0,"Qinghai",95.9956,35.7452
"5202","confirmed",2020-05-11,"China",0,"Shaanxi",108.8701,35.1917
"5203","confirmed",2020-05-11,"China",0,"Shandong",118.1498,36.3427
"5204","confirmed",2020-05-11,"China",0,"Shanghai",121.4491,31.202
"5205","confirmed",2020-05-11,"China",0,"Shanxi",112.2922,37.5777
"5206","confirmed",2020-05-11,"China",0,"Sichuan",102.7103,30.6171
"5207","confirmed",2020-05-11,"China",0,"Tianjin",117.323,39.3054
"5208","confirmed",2020-05-11,"China",0,"Tibet",88.0924,31.6927
"5209","confirmed",2020-05-11,"China",0,"Xinjiang",85.2401,41.1129
"5210","confirmed",2020-05-11,"China",0,"Yunnan",101.487,24.974
"5211","confirmed",2020-05-11,"China",0,"Zhejiang",120.0934,29.1832
"5212","confirmed",2020-05-11,"China",1,"Inner Mongolia",113.9448,44.0935
"5213","confirmed",2020-05-11,"Germany",697,"",10.451526,51.165691
"5214","confirmed",2020-05-11,"Italy",744,"",12.56738,41.87194
"5215","confirmed",2020-05-11,"Japan",37,"",138.252924,36.204824
"5216","confirmed",2020-05-11,"Spain",3086,"",-3.74922,40.463667
"5217","confirmed",2020-05-11,"US",18878,"",-100,40
"5218","confirmed",2020-05-12,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"5219","confirmed",2020-05-12,"Australia",0,"Northern Territory",130.8456,-12.4634
"5220","confirmed",2020-05-12,"Australia",0,"South Australia",138.6007,-34.9285
"5221","confirmed",2020-05-12,"Australia",0,"Tasmania",147.3272,-42.8821
"5222","confirmed",2020-05-12,"Australia",0,"Western Australia",115.8605,-31.9505
"5223","confirmed",2020-05-12,"Australia",1,"Queensland",153.0251,-27.4698
"5224","confirmed",2020-05-12,"Australia",3,"Victoria",144.9631,-37.8136
"5225","confirmed",2020-05-12,"Australia",6,"New South Wales",151.2093,-33.8688
"5226","confirmed",2020-05-12,"Belgium",330,"",4.469936,50.8333
"5227","confirmed",2020-05-12,"China",0,"Anhui",117.2264,31.8257
"5228","confirmed",2020-05-12,"China",0,"Beijing",116.4142,40.1824
"5229","confirmed",2020-05-12,"China",0,"Chongqing",107.874,30.0572
"5230","confirmed",2020-05-12,"China",0,"Fujian",117.9874,26.0789
"5231","confirmed",2020-05-12,"China",0,"Gansu",104.2861,35.7518
"5232","confirmed",2020-05-12,"China",0,"Guangdong",113.4244,23.3417
"5233","confirmed",2020-05-12,"China",0,"Guangxi",108.7881,23.8298
"5234","confirmed",2020-05-12,"China",0,"Guizhou",106.8748,26.8154
"5235","confirmed",2020-05-12,"China",0,"Hainan",109.7453,19.1959
"5236","confirmed",2020-05-12,"China",0,"Hebei",116.1306,39.549
"5237","confirmed",2020-05-12,"China",0,"Heilongjiang",127.7615,47.862
"5238","confirmed",2020-05-12,"China",0,"Henan",114.9042,37.8957
"5239","confirmed",2020-05-12,"China",0,"Hong Kong",114.2,22.3
"5240","confirmed",2020-05-12,"China",0,"Hubei",112.2707,30.9756
"5241","confirmed",2020-05-12,"China",0,"Hunan",111.7088,27.6104
"5242","confirmed",2020-05-12,"China",0,"Inner Mongolia",113.9448,44.0935
"5243","confirmed",2020-05-12,"China",0,"Jiangsu",119.455,32.9711
"5244","confirmed",2020-05-12,"China",0,"Jiangxi",115.7221,27.614
"5245","confirmed",2020-05-12,"China",0,"Liaoning",122.6085,41.2956
"5246","confirmed",2020-05-12,"China",0,"Macau",113.55,22.1667
"5247","confirmed",2020-05-12,"China",0,"Ningxia",106.1655,37.2692
"5248","confirmed",2020-05-12,"China",0,"Qinghai",95.9956,35.7452
"5249","confirmed",2020-05-12,"China",0,"Shaanxi",108.8701,35.1917
"5250","confirmed",2020-05-12,"China",0,"Shandong",118.1498,36.3427
"5251","confirmed",2020-05-12,"China",0,"Shanxi",112.2922,37.5777
"5252","confirmed",2020-05-12,"China",0,"Sichuan",102.7103,30.6171
"5253","confirmed",2020-05-12,"China",0,"Tianjin",117.323,39.3054
"5254","confirmed",2020-05-12,"China",0,"Tibet",88.0924,31.6927
"5255","confirmed",2020-05-12,"China",0,"Xinjiang",85.2401,41.1129
"5256","confirmed",2020-05-12,"China",0,"Yunnan",101.487,24.974
"5257","confirmed",2020-05-12,"China",0,"Zhejiang",120.0934,29.1832
"5258","confirmed",2020-05-12,"China",1,"Shanghai",121.4491,31.202
"5259","confirmed",2020-05-12,"China",6,"Jilin",126.1923,43.6661
"5260","confirmed",2020-05-12,"Germany",595,"",10.451526,51.165691
"5261","confirmed",2020-05-12,"Italy",1402,"",12.56738,41.87194
"5262","confirmed",2020-05-12,"Japan",87,"",138.252924,36.204824
"5263","confirmed",2020-05-12,"Spain",594,"",-3.74922,40.463667
"5264","confirmed",2020-05-12,"US",22190,"",-100,40
"5265","confirmed",2020-05-13,"Australia",-1,"Queensland",153.0251,-27.4698
"5266","confirmed",2020-05-13,"Australia",-1,"Western Australia",115.8605,-31.9505
"5267","confirmed",2020-05-13,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"5268","confirmed",2020-05-13,"Australia",0,"Northern Territory",130.8456,-12.4634
"5269","confirmed",2020-05-13,"Australia",0,"South Australia",138.6007,-34.9285
"5270","confirmed",2020-05-13,"Australia",0,"Tasmania",147.3272,-42.8821
"5271","confirmed",2020-05-13,"Australia",4,"New South Wales",151.2093,-33.8688
"5272","confirmed",2020-05-13,"Australia",7,"Victoria",144.9631,-37.8136
"5273","confirmed",2020-05-13,"Belgium",202,"",4.469936,50.8333
"5274","confirmed",2020-05-13,"China",0,"Anhui",117.2264,31.8257
"5275","confirmed",2020-05-13,"China",0,"Beijing",116.4142,40.1824
"5276","confirmed",2020-05-13,"China",0,"Chongqing",107.874,30.0572
"5277","confirmed",2020-05-13,"China",0,"Fujian",117.9874,26.0789
"5278","confirmed",2020-05-13,"China",0,"Gansu",104.2861,35.7518
"5279","confirmed",2020-05-13,"China",0,"Guangdong",113.4244,23.3417
"5280","confirmed",2020-05-13,"China",0,"Guangxi",108.7881,23.8298
"5281","confirmed",2020-05-13,"China",0,"Guizhou",106.8748,26.8154
"5282","confirmed",2020-05-13,"China",0,"Hainan",109.7453,19.1959
"5283","confirmed",2020-05-13,"China",0,"Hebei",116.1306,39.549
"5284","confirmed",2020-05-13,"China",0,"Heilongjiang",127.7615,47.862
"5285","confirmed",2020-05-13,"China",0,"Henan",114.9042,37.8957
"5286","confirmed",2020-05-13,"China",0,"Hubei",112.2707,30.9756
"5287","confirmed",2020-05-13,"China",0,"Hunan",111.7088,27.6104
"5288","confirmed",2020-05-13,"China",0,"Inner Mongolia",113.9448,44.0935
"5289","confirmed",2020-05-13,"China",0,"Jiangsu",119.455,32.9711
"5290","confirmed",2020-05-13,"China",0,"Jiangxi",115.7221,27.614
"5291","confirmed",2020-05-13,"China",0,"Macau",113.55,22.1667
"5292","confirmed",2020-05-13,"China",0,"Ningxia",106.1655,37.2692
"5293","confirmed",2020-05-13,"China",0,"Qinghai",95.9956,35.7452
"5294","confirmed",2020-05-13,"China",0,"Shaanxi",108.8701,35.1917
"5295","confirmed",2020-05-13,"China",0,"Shandong",118.1498,36.3427
"5296","confirmed",2020-05-13,"China",0,"Shanghai",121.4491,31.202
"5297","confirmed",2020-05-13,"China",0,"Shanxi",112.2922,37.5777
"5298","confirmed",2020-05-13,"China",0,"Sichuan",102.7103,30.6171
"5299","confirmed",2020-05-13,"China",0,"Tianjin",117.323,39.3054
"5300","confirmed",2020-05-13,"China",0,"Tibet",88.0924,31.6927
"5301","confirmed",2020-05-13,"China",0,"Xinjiang",85.2401,41.1129
"5302","confirmed",2020-05-13,"China",0,"Yunnan",101.487,24.974
"5303","confirmed",2020-05-13,"China",0,"Zhejiang",120.0934,29.1832
"5304","confirmed",2020-05-13,"China",1,"Jilin",126.1923,43.6661
"5305","confirmed",2020-05-13,"China",2,"Liaoning",122.6085,41.2956
"5306","confirmed",2020-05-13,"China",3,"Hong Kong",114.2,22.3
"5307","confirmed",2020-05-13,"Germany",927,"",10.451526,51.165691
"5308","confirmed",2020-05-13,"Italy",888,"",12.56738,41.87194
"5309","confirmed",2020-05-13,"Japan",50,"",138.252924,36.204824
"5310","confirmed",2020-05-13,"Spain",661,"",-3.74922,40.463667
"5311","confirmed",2020-05-13,"US",20958,"",-100,40
"5312","confirmed",2020-05-14,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"5313","confirmed",2020-05-14,"Australia",0,"Northern Territory",130.8456,-12.4634
"5314","confirmed",2020-05-14,"Australia",0,"South Australia",138.6007,-34.9285
"5315","confirmed",2020-05-14,"Australia",0,"Tasmania",147.3272,-42.8821
"5316","confirmed",2020-05-14,"Australia",0,"Western Australia",115.8605,-31.9505
"5317","confirmed",2020-05-14,"Australia",3,"Queensland",153.0251,-27.4698
"5318","confirmed",2020-05-14,"Australia",8,"New South Wales",151.2093,-33.8688
"5319","confirmed",2020-05-14,"Australia",19,"Victoria",144.9631,-37.8136
"5320","confirmed",2020-05-14,"Belgium",307,"",4.469936,50.8333
"5321","confirmed",2020-05-14,"China",0,"Anhui",117.2264,31.8257
"5322","confirmed",2020-05-14,"China",0,"Beijing",116.4142,40.1824
"5323","confirmed",2020-05-14,"China",0,"Chongqing",107.874,30.0572
"5324","confirmed",2020-05-14,"China",0,"Fujian",117.9874,26.0789
"5325","confirmed",2020-05-14,"China",0,"Gansu",104.2861,35.7518
"5326","confirmed",2020-05-14,"China",0,"Guangdong",113.4244,23.3417
"5327","confirmed",2020-05-14,"China",0,"Guangxi",108.7881,23.8298
"5328","confirmed",2020-05-14,"China",0,"Guizhou",106.8748,26.8154
"5329","confirmed",2020-05-14,"China",0,"Hainan",109.7453,19.1959
"5330","confirmed",2020-05-14,"China",0,"Hebei",116.1306,39.549
"5331","confirmed",2020-05-14,"China",0,"Heilongjiang",127.7615,47.862
"5332","confirmed",2020-05-14,"China",0,"Henan",114.9042,37.8957
"5333","confirmed",2020-05-14,"China",0,"Hubei",112.2707,30.9756
"5334","confirmed",2020-05-14,"China",0,"Hunan",111.7088,27.6104
"5335","confirmed",2020-05-14,"China",0,"Inner Mongolia",113.9448,44.0935
"5336","confirmed",2020-05-14,"China",0,"Jiangsu",119.455,32.9711
"5337","confirmed",2020-05-14,"China",0,"Jiangxi",115.7221,27.614
"5338","confirmed",2020-05-14,"China",0,"Liaoning",122.6085,41.2956
"5339","confirmed",2020-05-14,"China",0,"Macau",113.55,22.1667
"5340","confirmed",2020-05-14,"China",0,"Ningxia",106.1655,37.2692
"5341","confirmed",2020-05-14,"China",0,"Qinghai",95.9956,35.7452
"5342","confirmed",2020-05-14,"China",0,"Shaanxi",108.8701,35.1917
"5343","confirmed",2020-05-14,"China",0,"Shandong",118.1498,36.3427
"5344","confirmed",2020-05-14,"China",0,"Shanghai",121.4491,31.202
"5345","confirmed",2020-05-14,"China",0,"Shanxi",112.2922,37.5777
"5346","confirmed",2020-05-14,"China",0,"Sichuan",102.7103,30.6171
"5347","confirmed",2020-05-14,"China",0,"Tianjin",117.323,39.3054
"5348","confirmed",2020-05-14,"China",0,"Tibet",88.0924,31.6927
"5349","confirmed",2020-05-14,"China",0,"Xinjiang",85.2401,41.1129
"5350","confirmed",2020-05-14,"China",0,"Yunnan",101.487,24.974
"5351","confirmed",2020-05-14,"China",0,"Zhejiang",120.0934,29.1832
"5352","confirmed",2020-05-14,"China",1,"Hong Kong",114.2,22.3
"5353","confirmed",2020-05-14,"China",4,"Jilin",126.1923,43.6661
"5354","confirmed",2020-05-14,"Germany",380,"",10.451526,51.165691
"5355","confirmed",2020-05-14,"Italy",992,"",12.56738,41.87194
"5356","confirmed",2020-05-14,"Japan",98,"",138.252924,36.204824
"5357","confirmed",2020-05-14,"Spain",849,"",-3.74922,40.463667
"5358","confirmed",2020-05-14,"US",27617,"",-100,40
"5359","confirmed",2020-05-15,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"5360","confirmed",2020-05-15,"Australia",0,"Northern Territory",130.8456,-12.4634
"5361","confirmed",2020-05-15,"Australia",0,"South Australia",138.6007,-34.9285
"5362","confirmed",2020-05-15,"Australia",0,"Western Australia",115.8605,-31.9505
"5363","confirmed",2020-05-15,"Australia",1,"Queensland",153.0251,-27.4698
"5364","confirmed",2020-05-15,"Australia",1,"Tasmania",147.3272,-42.8821
"5365","confirmed",2020-05-15,"Australia",3,"New South Wales",151.2093,-33.8688
"5366","confirmed",2020-05-15,"Australia",11,"Victoria",144.9631,-37.8136
"5367","confirmed",2020-05-15,"Belgium",356,"",4.469936,50.8333
"5368","confirmed",2020-05-15,"China",0,"Anhui",117.2264,31.8257
"5369","confirmed",2020-05-15,"China",0,"Beijing",116.4142,40.1824
"5370","confirmed",2020-05-15,"China",0,"Chongqing",107.874,30.0572
"5371","confirmed",2020-05-15,"China",0,"Fujian",117.9874,26.0789
"5372","confirmed",2020-05-15,"China",0,"Gansu",104.2861,35.7518
"5373","confirmed",2020-05-15,"China",0,"Guangdong",113.4244,23.3417
"5374","confirmed",2020-05-15,"China",0,"Guangxi",108.7881,23.8298
"5375","confirmed",2020-05-15,"China",0,"Guizhou",106.8748,26.8154
"5376","confirmed",2020-05-15,"China",0,"Hebei",116.1306,39.549
"5377","confirmed",2020-05-15,"China",0,"Heilongjiang",127.7615,47.862
"5378","confirmed",2020-05-15,"China",0,"Henan",114.9042,37.8957
"5379","confirmed",2020-05-15,"China",0,"Hubei",112.2707,30.9756
"5380","confirmed",2020-05-15,"China",0,"Hunan",111.7088,27.6104
"5381","confirmed",2020-05-15,"China",0,"Inner Mongolia",113.9448,44.0935
"5382","confirmed",2020-05-15,"China",0,"Jiangsu",119.455,32.9711
"5383","confirmed",2020-05-15,"China",0,"Jiangxi",115.7221,27.614
"5384","confirmed",2020-05-15,"China",0,"Liaoning",122.6085,41.2956
"5385","confirmed",2020-05-15,"China",0,"Macau",113.55,22.1667
"5386","confirmed",2020-05-15,"China",0,"Ningxia",106.1655,37.2692
"5387","confirmed",2020-05-15,"China",0,"Qinghai",95.9956,35.7452
"5388","confirmed",2020-05-15,"China",0,"Shaanxi",108.8701,35.1917
"5389","confirmed",2020-05-15,"China",0,"Shandong",118.1498,36.3427
"5390","confirmed",2020-05-15,"China",0,"Shanxi",112.2922,37.5777
"5391","confirmed",2020-05-15,"China",0,"Sichuan",102.7103,30.6171
"5392","confirmed",2020-05-15,"China",0,"Tianjin",117.323,39.3054
"5393","confirmed",2020-05-15,"China",0,"Tibet",88.0924,31.6927
"5394","confirmed",2020-05-15,"China",0,"Xinjiang",85.2401,41.1129
"5395","confirmed",2020-05-15,"China",0,"Yunnan",101.487,24.974
"5396","confirmed",2020-05-15,"China",0,"Zhejiang",120.0934,29.1832
"5397","confirmed",2020-05-15,"China",1,"Hainan",109.7453,19.1959
"5398","confirmed",2020-05-15,"China",1,"Hong Kong",114.2,22.3
"5399","confirmed",2020-05-15,"China",2,"Jilin",126.1923,43.6661
"5400","confirmed",2020-05-15,"China",5,"Shanghai",121.4491,31.202
"5401","confirmed",2020-05-15,"Germany",755,"",10.451526,51.165691
"5402","confirmed",2020-05-15,"Italy",789,"",12.56738,41.87194
"5403","confirmed",2020-05-15,"Japan",52,"",138.252924,36.204824
"5404","confirmed",2020-05-15,"Spain",643,"",-3.74922,40.463667
"5405","confirmed",2020-05-15,"US",25300,"",-100,40
"5406","confirmed",2020-05-16,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"5407","confirmed",2020-05-16,"Australia",0,"Northern Territory",130.8456,-12.4634
"5408","confirmed",2020-05-16,"Australia",0,"Queensland",153.0251,-27.4698
"5409","confirmed",2020-05-16,"Australia",0,"South Australia",138.6007,-34.9285
